timestamp,age_group,industry,job_title,job_context,annual_salary,additional_compensation,currency,"If ""Other,"" please indicate the currency here: ",income_context,country,state,city,overall_experience,field_experience,education_level,gender,race,total_compensation,major_industry
4/28/2021 15:52:46,25-34,Education (Higher Education),Communications Specialist,,52000.0,0.0,USD,,,US,Georgia,Atlanta,5-7 years,5-7 years,College degree,Woman,Black or African American,52000.0,Education and Research
4/28/2021 15:53:34,35-44,Nonprofits,Instructional designer,,79000.0,0.0,USD,,,USA,District of Columbia,DC,11 - 20 years,8 - 10 years,Master's degree,Woman,White,79000.0,Technology and Information
4/28/2021 15:53:46,25-34,Health care,Physician assistant ,,132000.0,12000.0,USD,,,United States,Oregon,Portland ,5-7 years,2 - 4 years,Master's degree,Woman,Asian or Asian American,144000.0,Healthcare and Life Sciences
4/28/2021 15:53:47,25-34,Business or Consulting,Consultant,,165000.0,8000.0,USD,,,United States,New York,New York,5-7 years,2 - 4 years,"Professional degree (MD, JD, etc.)",Woman,White,173000.0,Professional Services
4/28/2021 15:53:54,25-34,"Marketing, Advertising & PR",Panel Administrator,Programming Surveys and Maintaining Database,60000.0,5000.0,USD,,,United States,Colorado,Fort Collins,5-7 years,2 - 4 years,College degree,Woman,White,65000.0,Professional Services
4/28/2021 15:53:54,45-54,Property or Construction,Title Officer,,63000.0,2000.0,USD,,,USA,Oregon,"Salem, OR",11 - 20 years,8 - 10 years,"Professional degree (MD, JD, etc.)",Man,White,65000.0,Real Estate and Construction
4/28/2021 15:53:57,55-64,Engineering or Manufacturing,Sr. Human Resources Business Partner/VP,,185000.0,28000.0,USD,,,USA,Florida,Tampa ,41 years or more,21 - 30 years,College degree,Man,White,213000.0,Manufacturing and Industry
4/28/2021 15:54:25,18-24,Education (Higher Education),Grad Student,Chemical Engineering,30000.0,0.0,USD,,,United States,Pennsylvania,Pittsburgh,1 year or less,1 year or less,Master's degree,Man,White,30000.0,Education and Research
4/28/2021 15:54:45,25-34,Property or Construction,Director of Research & Market Strategy,,113400.0,0.0,USD,,,USA,District of Columbia,Washington,8 - 10 years,5-7 years,College degree,Woman,White,113400.0,Real Estate and Construction
4/28/2021 15:54:49,25-34,Business or Consulting,Business Intelligence Analyst,,66850.0,8000.0,USD,,,United States,Massachusetts,Brighton,2 - 4 years,2 - 4 years,Master's degree,Woman,"Hispanic, Latino, or Spanish origin, White",74850.0,Professional Services
4/28/2021 15:55:08,18-24,Food service,Server ,I work April-November 35-40 hours a week and collect in the winter,34000.0,0.0,USD,,,USA,Connecticut,Madison,1 year or less,2 - 4 years,College degree,Woman,White,34000.0,Retail and Consumer Services
4/28/2021 15:55:22,35-44,Government and Public Administration,Safety & Health Inspector,,53000.0,0.0,USD,,,US,New York,Albany,21 - 30 years,8 - 10 years,Master's degree,Woman,White,53000.0,Government and Public Sector
4/28/2021 15:55:30,18-24,"Accounting, Banking & Finance",Staff accountant,,57000.0,0.0,USD,,,United States,New York,New York City,1 year or less,1 year or less,Master's degree,Woman,White,57000.0,Financial Services
4/28/2021 15:55:45,25-34,Nonprofits,Community Health Worker,,50000.0,0.0,USD,,,United States,Washington,Spokane,5-7 years,1 year or less,College degree,Woman,White,50000.0,Technology and Information
4/28/2021 15:55:52,25-34,Engineering or Manufacturing,Satellite Systems Engineer,,98000.0,5000.0,USD,,,USA,California,Hawthorne,5-7 years,2 - 4 years,Master's degree,Man,White,103000.0,Manufacturing and Industry
4/28/2021 15:56:18,25-34,"Accounting, Banking & Finance",Accounting Manager,,110000.0,7500.0,USD,,,USA,California,Los Angeles,11 - 20 years,11 - 20 years,College degree,Woman,"Hispanic, Latino, or Spanish origin",117500.0,Financial Services
4/28/2021 15:56:48,35-44,Property or Construction,Executive Assistant,,95250.0,5000.0,USD,,,United States,New York,New York City,11 - 20 years,11 - 20 years,Master's degree,Woman,White,100250.0,Real Estate and Construction
4/28/2021 15:57:08,25-34,Engineering or Manufacturing,Project surveyor ,Land surveyor project manager ,62400.0,0.0,USD,,,USA,Maine,Portland ,5-7 years,11 - 20 years,College degree,Woman,White,62400.0,Manufacturing and Industry
4/28/2021 15:57:09,35-44,Government and Public Administration,Helo Desk Specialist,,75000.0,0.0,USD,,,United States,Arizona,Phoenix,11 - 20 years,11 - 20 years,Master's degree,Woman,White,75000.0,Government and Public Sector
4/28/2021 15:57:21,25-34,Sales,Asia Pacific Sales Manager,,75000.0,0.0,USD,,I am on a commissions structure,USA,Pennsylvania,Philadelphia ,5-7 years,5-7 years,College degree,Woman,White,75000.0,Professional Services
4/28/2021 15:57:25,25-34,Education (Higher Education),Program Coordinator,Admin aide,58000.0,2000.0,USD,,,USA,New York,New York,5-7 years,5-7 years,College degree,Woman,White,60000.0,Education and Research
4/28/2021 15:57:54,35-44,"Marketing, Advertising & PR",Email Marketing Manager,,75600.0,0.0,USD,,,United States,Nebraska,Lincoln,21 - 30 years,5-7 years,College degree,Woman,White,75600.0,Professional Services
4/28/2021 15:58:06,25-34,"Marketing, Advertising & PR",Director of Performance Marketing,,157000.0,20000.0,USD,,,united states,Texas,Austin,8 - 10 years,8 - 10 years,College degree,Woman,Asian or Asian American,177000.0,Professional Services
4/28/2021 15:58:08,25-34,Health care,Office Assistant,,34320.0,300.0,USD,,,United States of America,Iowa,Hiawatha,5-7 years,2 - 4 years,Master's degree,Woman,White,34620.0,Healthcare and Life Sciences
4/28/2021 15:59:02,35-44,"Accounting, Banking & Finance",Vice President & Relationship Manager,,120000.0,100000.0,USD,,,United States,Illinois,Chicago,11 - 20 years,11 - 20 years,College degree,Woman,White,220000.0,Financial Services
4/28/2021 15:59:39,25-34,Government and Public Administration,Budgets analyst,OMOB,65000.0,0.0,USD,,,US,New York,New York,2 - 4 years,5-7 years,Master's degree,Woman,White,65000.0,Government and Public Sector
4/28/2021 15:59:43,25-34,"Marketing, Advertising & PR",Digital Program Manager,Could fall under digital or marketing,148000.0,0.0,USD,,,USA,Massachusetts,Boston,11 - 20 years,8 - 10 years,Master's degree,Woman,White,148000.0,Professional Services
4/28/2021 16:00:12,25-34,Government and Public Administration,Industrial Hygienist,,104000.0,0.0,USD,,,USA,District of Columbia,Washington,2 - 4 years,2 - 4 years,Master's degree,Woman,White,104000.0,Government and Public Sector
4/28/2021 16:01:19,25-34,Health care,Asst. Office Manager,One of two admins at my father's private medical practice,52000.0,500.0,USD,,,United States,Texas,Richardson,8 - 10 years,5-7 years,College degree,Woman,White,52500.0,Healthcare and Life Sciences
4/28/2021 16:01:33,35-44,Education (Higher Education),"Assistant Director, Academic  Advising",,61000.0,0.0,USD,,,usa,Florida,Fort Myers,11 - 20 years,11 - 20 years,Master's degree,Woman,"Hispanic, Latino, or Spanish origin",61000.0,Education and Research
4/28/2021 16:01:54,25-34,Business or Consulting,Project Manager,Expertise: Public Safety,91000.0,5000.0,USD,,,United States,Alabama,Mobile,8 - 10 years,8 - 10 years,Master's degree,Woman,White,96000.0,Professional Services
4/28/2021 16:02:09,25-34,"Accounting, Banking & Finance",Contractor,helping people pay bills and rent due to being impacted by covid.,28800.0,0.0,USD,,19 an hour,USA,California,Los Angeles,5-7 years,5-7 years,Some college,Woman,Middle Eastern or Northern African,28800.0,Financial Services
4/28/2021 16:02:47,35-44,Education (Primary/Secondary),General Music Teacher,,65000.0,0.0,USD,,,USA,Connecticut,Manchester,11 - 20 years,11 - 20 years,Master's degree,Woman,White,65000.0,Education and Research
4/28/2021 16:02:51,25-34,Nonprofits,Major Gifts Coordinator,,66844.0,0.0,USD,,Starting salary of $60k,USA,New York,New York City,2 - 4 years,2 - 4 years,College degree,Woman,Asian or Asian American,66844.0,Technology and Information
4/28/2021 16:03:02,35-44,Nonprofits,Grant Accountant 2,,50000.0,0.0,USD,,,United States ,Ohio,Cleveland ,11 - 20 years,2 - 4 years,College degree,Woman,White,50000.0,Technology and Information
4/28/2021 16:03:31,55-64,Business or Consulting,Senior Managing Scientist,Environmental Science Consulting,160000.0,8000.0,USD,,,USA,Colorado,Denver,21 - 30 years,21 - 30 years,PhD,Man,White,168000.0,Professional Services
4/28/2021 16:04:30,35-44,Educational Research,Research Manager,,56000.0,0.0,USD,,,United States,Illinois,Chicago,11 - 20 years,11 - 20 years,College degree,Woman,White,56000.0,Education and Research
4/28/2021 16:04:35,25-34,Nonprofits,Senior Product Designer,,115000.0,0.0,USD,,,USA,California,San Francisco,8 - 10 years,8 - 10 years,College degree,Woman,White,115000.0,Technology and Information
4/28/2021 16:04:41,18-24,"Accounting, Banking & Finance",Chase Leadership Development Analyst,,65000.0,0.0,USD,,,United States,Delaware,Wilmington ,1 year or less,1 year or less,College degree,Woman,Black or African American,65000.0,Financial Services
4/28/2021 16:05:12,45-54,Government and Public Administration,Senior Instructional Designer ,,77350.0,0.0,USD,,,United States,Georgia,Dillard (I’m a telecommuter for an office based in Orlando FL),21 - 30 years,21 - 30 years,Master's degree,Woman,White,77350.0,Government and Public Sector
4/28/2021 16:05:16,25-34,Nonprofits,Grants Administrator,,44000.0,0.0,USD,,,United States ,Washington,Greater Seattle area,5-7 years,2 - 4 years,College degree,Woman,White,44000.0,Technology and Information
4/28/2021 16:05:44,25-34,"Marketing, Advertising & PR",Account Executive,I work at a marketing agency - but my only clients are hotels,60000.0,1500.0,USD,,,United States,Tennessee,Memphis,5-7 years,5-7 years,College degree,Woman,White,61500.0,Professional Services
4/28/2021 16:05:55,25-34,Media & Digital,Account Manager,,42000.0,0.0,USD,,,united states ,New York,new york ,2 - 4 years,2 - 4 years,College degree,Woman,Asian or Asian American,42000.0,Technology and Information
4/28/2021 16:06:42,25-34,Media & Digital,Associate Producer,,63860.0,0.0,USD,,,United States,New York,New York,2 - 4 years,2 - 4 years,College degree,Woman,Asian or Asian American,63860.0,Technology and Information
4/28/2021 16:07:48,25-34,Utilities & Telecommunications,HR Manager,No direct reports,83200.0,0.0,USD,,,United States,Indiana,Indianapolis,11 - 20 years,8 - 10 years,College degree,Woman,White,83200.0,Technology and Information
4/28/2021 16:08:18,25-34,Business or Consulting,Senior Manager,Forecasting,150000.0,70000.0,USD,,,USA,Washington,Seattle,2 - 4 years,2 - 4 years,College degree,Woman,Asian or Asian American,220000.0,Professional Services
4/28/2021 16:08:22,25-34,"Accounting, Banking & Finance",CEO,,52000.0,0.0,USD,,,United States,Alabama,Huntsville,8 - 10 years,8 - 10 years,Master's degree,Man,White,52000.0,Financial Services
4/28/2021 16:08:46,25-34,Education (Higher Education),Pre-Health Advisor,I provide academic and career advising to undergraduate and graduate students wanting to go into medical/healthcare careers,52500.0,0.0,USD,,,United States,Ohio,Cleveland,5-7 years,5-7 years,Master's degree,Woman,White,52500.0,Education and Research
4/28/2021 16:08:48,25-34,"Accounting, Banking & Finance",ACCOUNTING ADMIN,,41600.0,0.0,USD,,,USA,Connecticut,WATERBURY,5-7 years,5-7 years,Some college,Woman,White,41600.0,Financial Services
4/28/2021 16:08:49,35-44,"Accounting, Banking & Finance",Manager,Manager of admin assistants and doer of projects,87000.0,8700.0,USD,,,USA,Massachusetts,Boston,11 - 20 years,8 - 10 years,College degree,Woman,White,95700.0,Financial Services
4/28/2021 16:09:25,35-44,Nonprofits,Assistant Director of Prospect Research,,92143.0,9000.0,USD,,"We are eligible for a bonus of up to 15% of our base salary each year, but the exact amount is dependent on the organization meeting its fundraising goals, as well as each employee meeting goals specifically tied to this bonus program.",United States of America,New York,New York,11 - 20 years,11 - 20 years,Master's degree,Woman,White,101143.0,Technology and Information
4/28/2021 16:09:50,25-34,Engineering or Manufacturing,Civil engineer,,78277.0,0.0,USD,,,United States,Kansas,Overland Park,5-7 years,2 - 4 years,Master's degree,Man,Asian or Asian American,78277.0,Manufacturing and Industry
4/28/2021 16:10:00,25-34,Hospitality & Events,Operations Coordinator,,38000.0,2000.0,USD,,Additional compensation given via overtime pay.,USA,Pennsylvania,Pittsburgh,8 - 10 years,2 - 4 years,College degree,Woman,White,40000.0,Technology and Information
4/28/2021 16:10:05,35-44,Health care,Grants Accountant,,59500.0,0.0,USD,,,United States,California,Escondido,11 - 20 years,2 - 4 years,College degree,Woman,Asian or Asian American,59500.0,Healthcare and Life Sciences
4/28/2021 16:10:21,25-34,Engineering or Manufacturing,Chemical Engineer,,92000.0,5000.0,USD,,,USA,Tennessee,Kingsport,2 - 4 years,2 - 4 years,College degree,Woman,"Hispanic, Latino, or Spanish origin",97000.0,Manufacturing and Industry
4/28/2021 16:10:27,18-24,Insurance,Underwriter,Middle Markets,73000.0,7300.0,USD,,,United States,Massachusetts,Boston,2 - 4 years,2 - 4 years,College degree,Man,White,80300.0,Financial Services
4/28/2021 16:11:24,35-44,Government and Public Administration,"Research Scientist, level III",I need a PhD and 3 years of professional experience for my role.,80000.0,0.0,USD,,,USA,California,Sacramento,11 - 20 years,5-7 years,"Professional degree (MD, JD, etc.)",Woman,White,80000.0,Government and Public Sector
4/28/2021 16:11:32,35-44,Health care,Administrative Support Specialist ,,52000.0,0.0,USD,,,United States,Massachusetts,Boston,8 - 10 years,5-7 years,College degree,Woman,White,52000.0,Healthcare and Life Sciences
4/28/2021 16:12:07,35-44,"Accounting, Banking & Finance",Tax Senior,,70000.0,0.0,USD,,,United States of America,Utah,Salt Lake City,11 - 20 years,2 - 4 years,Master's degree,Woman,White,70000.0,Financial Services
4/28/2021 16:12:33,35-44,"Accounting, Banking & Finance",Business Systems Analyst III,1. I'm a contractor 2. I'm in corporate IT for a finance company,108000.0,0.0,USD,,,USA,Maryland,Owings Mills,21 - 30 years,21 - 30 years,High School,Man,White,108000.0,Financial Services
4/28/2021 16:12:44,25-34,Nonprofits,Program Director,,85000.0,0.0,USD,,,United States,Massachusetts,Cambridge,8 - 10 years,8 - 10 years,Master's degree,Woman,White,85000.0,Technology and Information
4/28/2021 16:13:56,25-34,Engineering or Manufacturing,Civil Engineer,,78000.0,0.0,USD,,,United States,Kansas,Overland Park,5-7 years,2 - 4 years,Master's degree,Man,Asian or Asian American,78000.0,Manufacturing and Industry
4/28/2021 16:14:23,25-34,Engineering or Manufacturing,Technical Assistant,,52000.0,0.0,USD,,,United States,Ohio,Cleveland,11 - 20 years,2 - 4 years,College degree,Woman,Black or African American,52000.0,Manufacturing and Industry
4/28/2021 16:14:46,25-34,"Marketing, Advertising & PR",Public Relations Manager,,81000.0,0.0,USD,,,United States,Georgia,Lawrenceville ,5-7 years,5-7 years,Master's degree,Woman,White,81000.0,Professional Services
4/28/2021 16:15:03,35-44,Insurance,Claims Generalist Intermediate  ,Injury claims adjuster ,62500.0,8000.0,USD,,,United States,New Mexico,Albuquerque,5-7 years,5-7 years,College degree,Woman,White,70500.0,Financial Services
4/28/2021 16:15:06,35-44,"Accounting, Banking & Finance",Senior Analyst,,95000.0,5000.0,USD,,,USA ,Virginia,Richmond,8 - 10 years,2 - 4 years,Master's degree,Woman,White,100000.0,Financial Services
4/28/2021 16:15:22,45-54,Government and Public Administration,Director,Middle management,178400.0,0.0,USD,,,US,District of Columbia,Washington DC,21 - 30 years,21 - 30 years,Master's degree,Woman,White,178400.0,Government and Public Sector
4/28/2021 16:15:41,35-44,Nonprofits,Artistic Director,Director of a non-profit private dance studio,42000.0,0.0,USD,,,Usa,Washington,Seattle,21 - 30 years,21 - 30 years,Master's degree,Woman,White,42000.0,Technology and Information
4/28/2021 16:16:24,25-34,Hospitality & Events,Assistant General Manager,Restaurant ,50000.0,500.0,USD,,,United States,Wisconsin,Fish Creek,8 - 10 years,8 - 10 years,College degree,Woman,White,50500.0,Technology and Information
4/28/2021 16:16:53,25-34,"Accounting, Banking & Finance",Auditor,,83000.0,0.0,USD,,,USA,California,Santa Ana,5-7 years,2 - 4 years,Master's degree,Woman,Asian or Asian American,83000.0,Financial Services
4/28/2021 16:16:58,35-44,"Accounting, Banking & Finance",Audit manager,,93000.0,11000.0,USD,,,United States,Texas,Austin,8 - 10 years,8 - 10 years,Master's degree,Woman,White,104000.0,Financial Services
